Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1747465439,300,,Aggregated,134.400000,0.000000,35,58,85,100,170,250,380,530,1100,1600,1900,22875,0,35,72.6852388630616,6.6714000422507524,1856.4050002023578,8684.150426229508
1747465440,300,,Aggregated,137.300000,0.000000,35,58,86,100,170,250,380,530,1100,1600,1900,23036,0,35,72.82239250278168,6.6714000422507524,1856.4050002023578,8682.557562076749
1747465441,300,,Aggregated,139.700000,0.000000,35,58,85,100,170,250,380,530,1100,1600,1900,23181,0,35,72.69560082367904,6.6714000422507524,1856.4050002023578,8682.363185367327
1747465442,300,,Aggregated,135.600000,0.000000,35,58,85,100,170,240,380,530,1100,1600,1900,23314,0,35,72.53708479417226,6.6714000422507524,1856.4050002023578,8682.796731577593
1747465443,300,,Aggregated,140.000000,0.000000,35,58,85,100,170,240,380,530,1100,1600,1900,23480,0,35,72.34005068953972,6.6714000422507524,1856.4050002023578,8680.281218057922
1747465444,300,,Aggregated,144.600000,0.000000,35,58,84,100,170,240,380,530,1100,1600,1900,23630,0,35,72.04258658437841,6.6714000422507524,1856.4050002023578,8680.504528142192
1747465445,300,,Aggregated,148.600000,0.000000,35,57,84,100,170,240,380,520,1100,1600,1900,23777,0,35,71.79839952420186,6.6714000422507524,1856.4050002023578,8681.413592967994
1747465446,300,,Aggregated,146.500000,0.000000,34,57,83,100,170,240,380,520,1100,1600,1900,23923,0,34,71.50669582358448,6.6714000422507524,1856.4050002023578,8679.219036074071
1747465447,300,,Aggregated,148.700000,0.000000,34,57,83,100,170,240,370,520,990,1600,1900,24074,0,34,71.39166865450515,6.6714000422507524,1856.4050002023578,8677.908158178949
1747465448,300,,Aggregated,149.600000,0.000000,34,57,83,100,170,240,370,520,990,1600,1900,24214,0,34,71.1241839881181,6.6714000422507524,1856.4050002023578,8678.070909391261
1747465449,300,,Aggregated,149.400000,0.000000,34,56,82,100,170,240,370,520,990,1600,1900,24366,0,34,70.90457380728034,6.6714000422507524,1856.4050002023578,8678.387753426907
1747465450,300,,Aggregated,147.600000,0.000000,34,56,82,100,170,240,370,520,990,1600,1900,24505,0,34,70.70262385178809,6.6714000422507524,1856.4050002023578,8677.662558661497
1747465451,300,,Aggregated,146.100000,0.000000,34,56,82,100,170,240,370,520,990,1600,1900,24646,0,34,70.59193338018066,6.6714000422507524,1856.4050002023578,8679.455124563823
1747465452,300,,Aggregated,149.200000,0.000000,34,57,82,100,170,240,370,510,990,1600,1900,24781,0,34,70.71585628050676,6.6714000422507524,1856.4050002023578,8678.682458335015
1747465453,300,,Aggregated,145.800000,0.000000,34,57,84,100,170,250,380,520,990,1600,1900,24921,0,34,71.73339415699144,6.6714000422507524,1856.4050002023578,8677.527025400264
