Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1747464729,100,,Aggregated,48.100000,0.000000,11,13,15,16,22,29,50,66,100,120,120,7916,0,11,13.634283603643157,6.570399971678853,115.64109986647964,8674.732314300152
1747464730,100,,Aggregated,48.800000,0.000000,11,13,15,16,22,30,53,75,210,310,310,7962,0,11,14.08093883528467,6.570399971678853,311.96630001068115,8675.387088671188
1747464731,100,,Aggregated,48.800000,0.000000,11,13,15,16,22,31,54,75,200,310,310,8007,0,11,14.114947234475466,6.570399971678853,311.96630001068115,8669.985262894967
1747464732,100,,Aggregated,47.900000,0.000000,11,13,15,16,22,32,54,75,200,310,310,8060,0,11,14.217492953525214,6.570399971678853,311.96630001068115,8666.993672456576
1747464733,100,,Aggregated,47.800000,0.000000,11,13,15,16,23,32,54,75,200,310,310,8104,0,11,14.239081565107044,6.570399971678853,311.96630001068115,8665.727912142152
1747464734,100,,Aggregated,47.900000,0.000000,11,13,15,16,23,32,55,75,200,310,310,8155,0,11,14.319209503877856,6.570399971678853,311.96630001068115,8663.511833231147
1747464735,100,,Aggregated,48.100000,0.000000,11,13,15,17,23,32,55,75,200,310,310,8206,0,11,14.375395235712675,6.570399971678853,311.96630001068115,8661.508042895442
1747464736,100,,Aggregated,48.200000,0.000000,11,13,15,17,23,33,55,75,200,310,310,8255,0,11,14.405246578418689,6.570399971678853,311.96630001068115,8662.586190187765
1747464737,100,,Aggregated,48.100000,0.000000,11,13,15,17,23,32,54,75,200,310,310,8302,0,11,14.398217610916124,6.570399971678853,311.96630001068115,8662.779209828957
1747464738,100,,Aggregated,48.200000,0.000000,11,13,15,17,23,32,54,75,200,310,310,8352,0,11,14.394900443716379,6.570399971678853,311.96630001068115,8664.631465517241
1747464739,100,,Aggregated,49.600000,0.000000,11,13,15,17,23,33,54,74,200,310,310,8403,0,11,14.429937701469049,6.570399971678853,311.96630001068115,8664.78376770201
1747464740,100,,Aggregated,48.200000,0.000000,11,13,15,17,23,32,54,74,200,310,310,8456,0,11,14.428267893204096,6.570399971678853,311.96630001068115,8666.964285714286
1747464741,100,,Aggregated,48.700000,0.000000,11,13,15,17,23,32,54,74,200,310,310,8496,0,11,14.425056427180076,6.570399971678853,311.96630001068115,8668.00200094162
1747464742,100,,Aggregated,49.400000,0.000000,11,13,15,17,23,33,54,74,200,310,310,8554,0,11,14.462908078725404,6.570399971678853,311.96630001068115,8666.909048398411
